batch_id,GRU|11,GRU|22,GRU|33,TRANSFORMER|11,TRANSFORMER|22,TRANSFORMER|33,LSTM|11,LSTM|22,LSTM|33,LOGISTIC REGRESSION|11,LOGISTIC REGRESSION|22,LOGISTIC REGRESSION|33,ADWIN|-1,DDM|-1,KSWIN|-1
443,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
444,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
445,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
446,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
447,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
448,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
449,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
450,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
451,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
452,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
453,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
454,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
455,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
456,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
457,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
458,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
459,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
460,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
461,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
462,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
463,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
464,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
465,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
466,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
467,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
468,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
469,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
470,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
471,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
472,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
473,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
474,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
475,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
476,0.94,0.94,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.98
477,0.92,0.92,0.92,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.9,0.9,0.9
478,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
479,0.96,0.96,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.9,0.9
480,0.94,0.94,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.98
481,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
482,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
483,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,0.94,1.0,1.0,0.98,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98
485,0.94,0.98,0.98,0.92,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.92,0.92
486,0.9,0.94,0.94,0.98,0.94,0.9,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.98
487,0.96,0.94,0.94,0.98,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.98
488,0.96,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,0.9,0.94,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
490,0.92,0.96,0.96,0.92,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0,1.0
491,0.9,0.94,0.94,0.9,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96,0.96
492,0.9,0.96,0.96,0.9,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.94,0.94
493,0.96,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
494,0.92,0.96,0.96,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98
495,0.94,0.96,0.96,0.94,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,1.0,1.0,1.0
496,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
497,0.92,0.94,0.94,0.92,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
498,0.96,0.96,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.92
499,0.96,0.96,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
500,0.98,0.94,0.96,0.94,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
501,0.92,0.94,0.96,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
502,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.94
503,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.88,0.88
504,0.98,0.94,0.98,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
505,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96
506,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.98,0.98
507,0.94,0.94,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.94,0.94
508,0.9,0.9,0.98,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.92,0.92
509,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
510,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.9
511,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
512,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96
513,0.92,0.92,0.96,0.92,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.9
514,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.98,0.98
515,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.92
516,0.94,0.96,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92
518,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
519,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
520,0.88,0.86,0.88,0.88,0.88,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.94,0.94
521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98
522,0.9,0.88,0.88,0.9,0.88,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.9,0.92,0.92
523,0.84,0.86,0.88,0.84,0.88,0.86,0.88,0.88,0.88,0.88,0.88,0.88,0.84,0.96,0.96
524,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96
525,0.92,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.92,0.92,0.92
526,0.88,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.98,0.98
527,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
528,0.96,0.96,0.96,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
529,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.98
530,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.94
531,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.92,0.92
532,0.96,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.94,0.94
533,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
534,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.88,0.88
535,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.92
536,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.86,0.86
537,0.9,0.9,0.9,0.92,0.9,0.92,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.86,0.86
538,0.92,0.94,0.8,0.92,0.8,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.92,0.86,0.86
539,0.96,0.94,0.92,0.92,0.92,0.96,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.9,0.9
540,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.84,0.84
541,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.86,0.86
542,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.9
543,0.98,0.98,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.98,0.92,0.92
544,0.94,0.96,0.94,0.96,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.88
545,0.92,0.94,0.9,0.94,0.9,0.94,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.94,0.82
546,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.96,0.92
547,0.98,0.98,0.92,0.98,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.94,0.96
548,0.96,0.96,0.98,1.0,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.96,1.0,0.88
549,1.0,1.0,0.96,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,1.0,0.98,0.94
550,0.98,0.98,0.94,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.96,0.86
551,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.96,0.92
552,0.98,0.96,0.92,0.96,0.92,0.96,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.96,0.9
553,0.96,0.96,0.94,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96,0.9
554,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.82
555,0.9,0.9,0.9,0.92,0.9,0.92,0.9,0.9,0.9,0.9,0.9,0.9,0.92,0.92,0.92
556,0.9,0.9,0.9,0.94,0.9,0.92,0.9,0.9,0.9,0.9,0.9,0.9,0.96,0.92,0.9
557,0.94,0.94,0.94,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.96,0.88
558,0.98,0.98,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.88,0.98,0.92
559,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.84
560,0.92,0.92,0.84,0.92,0.84,0.92,0.84,0.84,0.84,0.84,0.84,0.84,0.9,0.92,0.84
561,0.94,0.94,0.94,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.96,0.9
562,0.98,0.98,0.92,0.98,0.92,0.98,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.98,0.9
563,0.96,0.96,0.94,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.9
564,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.94,0.94
565,0.98,0.98,0.96,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.86
566,0.92,0.92,0.88,0.96,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.96,0.94,0.94
567,0.94,0.94,0.96,0.94,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.94,0.94
568,0.96,0.96,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.88
569,0.98,0.98,0.96,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.94
570,0.92,0.92,0.92,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.9
571,0.96,0.96,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.96
572,0.96,0.96,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.94,0.84
573,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.96,0.94,0.86
574,0.96,0.96,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.92
575,0.94,0.94,0.98,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.94,0.94
576,0.9,0.9,0.98,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.9,0.9,0.9
577,0.98,0.98,0.94,0.98,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.86
578,0.98,0.98,0.94,0.98,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.98,0.98,0.92
579,0.96,0.96,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,0.96
580,0.94,0.94,0.92,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.94,0.88
581,0.88,0.88,0.94,0.88,0.94,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.88,0.88,0.94
582,0.9,0.9,0.96,0.9,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.9,0.9,0.98
583,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.8
584,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.86
585,0.76,0.76,0.78,0.76,0.78,0.76,0.78,0.78,0.78,0.78,0.78,0.78,0.76,0.76,0.88
586,0.8,0.88,0.9,0.8,0.9,0.88,0.9,0.9,0.9,0.9,0.9,0.9,0.82,0.8,0.94
587,0.76,0.84,0.86,0.76,0.86,0.84,0.86,0.86,0.86,0.86,0.86,0.86,0.76,0.76,0.88
588,0.88,0.92,0.88,0.88,0.88,0.92,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.96
589,0.88,0.88,0.9,0.88,0.9,0.88,0.9,0.9,0.9,0.9,0.9,0.9,0.88,0.86,0.94
590,0.88,0.9,0.92,0.86,0.92,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.86,0.86,0.9
591,0.86,0.86,0.92,0.8,0.92,0.86,0.92,0.92,0.92,0.92,0.92,0.92,0.82,0.8,0.94
592,0.9,0.88,0.9,0.86,0.9,0.88,0.9,0.9,0.9,0.9,0.9,0.9,0.88,0.86,0.92
593,0.92,0.82,0.88,0.76,0.88,0.82,0.88,0.88,0.88,0.88,0.88,0.88,0.76,0.76,0.96
